City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
519,Bubaque,11.2833,-15.8333,78.13,59,91,8.12,GW,2021-01-18 03:00:51
520,Hualmay,-11.0964,-77.6139,69.76,85,100,5.68,PE,2021-01-18 02:52:13
521,Gornja Radgona,46.6733,15.9922,24.8,86,40,4.61,SI,2021-01-18 03:00:52
522,Mokokchung,26.3333,94.5333,61.66,58,0,0.54,IN,2021-01-18 03:00:15
523,Kizukuri,40.8061,140.3861,27.0,86,75,9.22,JP,2021-01-18 03:00:53
524,Tual,-5.6667,132.75,82.83,79,100,16.2,ID,2021-01-18 02:51:20
525,Alausi,-2.2,-78.8333,50.4,90,99,0.78,EC,2021-01-18 03:00:53
526,Jumla,29.2747,82.1838,47.16,46,0,0.98,NP,2021-01-18 02:47:50
527,Jacareacanga,-6.2222,-57.7528,74.39,95,100,1.59,BR,2021-01-18 02:53:42
528,Tongling,30.95,117.7833,46.56,50,0,11.79,CN,2021-01-18 03:00:54
529,Kem,64.9555,34.5793,16.72,96,100,7.49,RU,2021-01-18 03:00:54
530,Lexington,37.9887,-84.4777,32.0,86,90,11.5,US,2021-01-18 02:56:32
531,Todos Santos,23.45,-110.2167,64.99,79,0,4.0,MX,2021-01-18 03:00:55
532,Tura,25.5198,90.2201,70.29,49,0,1.79,IN,2021-01-18 02:52:04
533,Barbosa Ferraz,-24.03,-52.0117,70.68,98,100,2.15,BR,2021-01-18 03:00:56
534,Calvinia,-31.4707,19.776,59.0,67,0,5.75,ZA,2021-01-18 03:00:56
535,Ambon,-3.6954,128.1814,84.2,79,40,2.3,ID,2021-01-18 02:51:51
536,Les Cayes,18.2,-73.75,73.38,85,85,4.63,HT,2021-01-18 03:00:57
537,Smithers,54.7804,-127.1743,33.8,86,40,3.44,CA,2021-01-18 03:00:12
538,Kalaleh,37.3807,55.4916,44.6,65,0,6.91,IR,2021-01-18 03:00:58
539,San Cristobal,7.7669,-72.225,64.83,87,9,1.79,VE,2021-01-18 03:00:58
540,Sorong,-0.8833,131.25,80.73,79,100,1.21,ID,2021-01-18 03:00:58
541,Odesskoye,54.2111,72.9651,2.98,92,13,12.97,RU,2021-01-18 03:00:59
542,Salym,60.0625,71.4789,-7.92,89,100,9.4,RU,2021-01-18 03:00:59
543,Roanoke Rapids,36.4615,-77.6542,39.0,87,1,5.75,US,2021-01-18 03:00:59
544,Bartica,6.4,-58.6167,75.2,94,20,4.61,GY,2021-01-18 03:01:00
545,Nalut,30.3333,10.85,39.72,68,0,5.17,LY,2021-01-18 02:52:03
546,Kahului,20.8947,-156.47,73.4,88,90,6.91,US,2021-01-18 03:01:01
547,Kushima,31.4583,131.2333,46.4,36,20,9.22,JP,2021-01-18 03:01:01
548,Carbondale,37.7273,-89.2168,33.8,86,90,4.61,US,2021-01-18 02:51:21
549,Nokaneng,-19.6667,22.2667,70.38,88,100,6.06,BW,2021-01-18 03:01:02
550,Mackay,-21.15,149.2,84.2,70,40,13.8,AU,2021-01-18 03:01:02
551,Mazatlan,23.2167,-106.4167,68.0,59,1,7.7,MX,2021-01-18 02:58:46
552,Acoua,-12.7239,45.0582,77.0,88,0,2.3,YT,2021-01-18 03:01:03
553,Yantal,56.8471,105.2542,-6.27,88,100,6.4,RU,2021-01-18 03:01:03
554,Mandan,46.8267,-100.8896,28.4,86,90,4.61,US,2021-01-18 03:01:04
555,Yumen,40.2833,97.2,19.9,78,0,16.93,CN,2021-01-18 03:01:04
556,Chulym,55.0997,80.9572,16.48,96,100,14.45,RU,2021-01-18 03:01:04
557,Pochutla,15.7432,-96.4661,75.2,73,1,1.5,MX,2021-01-18 03:01:05
558,Boralday,43.3578,76.8594,14.0,85,75,4.47,KZ,2021-01-18 03:01:05
559,Vanimo,-2.6741,141.3028,85.15,69,100,8.28,PG,2021-01-18 02:53:15
560,Muhos,64.808,25.9931,21.99,93,90,5.75,FI,2021-01-18 03:01:06
561,Sechura,-5.5569,-80.8222,73.78,74,90,11.83,PE,2021-01-18 03:01:06
562,Vila,42.0304,-8.1588,46.99,100,0,4.61,PT,2021-01-18 03:01:07
563,Pemangkat,1.1667,108.9667,80.94,74,100,18.07,ID,2021-01-18 03:01:07
564,Brae,60.3964,-1.353,42.8,70,40,25.32,GB,2021-01-18 03:01:07
565,Yatou,37.15,122.3833,33.33,82,5,20.98,CN,2021-01-18 02:52:54
566,Murray Bridge,-35.1167,139.2667,70.0,58,78,14.43,AU,2021-01-18 03:01:08
567,Plouzane,48.3833,-4.6167,42.8,87,90,6.91,FR,2021-01-18 03:01:09
568,Los Llanos De Aridane,28.6585,-17.9182,64.4,59,90,5.75,ES,2021-01-18 02:52:32
569,Vangaindrano,-23.35,47.6,77.58,91,96,6.87,MG,2021-01-18 03:01:09
570,Xingtai,37.0631,114.4942,39.54,46,0,7.05,CN,2021-01-18 03:01:09
571,Libenge,3.65,18.6333,68.77,88,73,2.82,CD,2021-01-18 03:01:10
572,Cilegon,-6.0174,106.0538,82.4,78,75,12.66,ID,2021-01-18 03:01:10
573,Linhares,-19.3911,-40.0722,70.32,95,64,3.47,BR,2021-01-18 03:00:33
574,Camopi,3.1655,-52.3158,72.01,98,100,1.81,GF,2021-01-18 03:01:11
575,Tomatlan,19.9333,-105.25,63.16,85,19,1.34,MX,2021-01-18 03:01:11
576,Bellinge,55.3354,10.3204,32.0,93,90,3.44,DK,2021-01-18 03:01:11
577,Barretos,-20.5572,-48.5678,70.45,93,100,1.83,BR,2021-01-18 03:01:12
578,Sao Borja,-28.6606,-56.0044,67.93,59,32,8.19,BR,2021-01-18 03:01:12
579,Emba,48.8264,58.1442,16.7,93,100,8.61,KZ,2021-01-18 02:56:17
580,Udomlya,57.8794,34.9925,2.41,94,98,4.12,RU,2021-01-18 03:01:12
581,Pontes E Lacerda,-15.2261,-59.3353,69.22,97,99,5.93,BR,2021-01-18 02:52:28
582,Fraga,41.5229,0.3489,37.4,100,13,8.05,ES,2021-01-18 03:01:13
583,Martapura,-3.4167,114.85,80.6,89,75,4.61,ID,2021-01-18 03:01:13
584,Simao,22.7886,100.9748,48.63,82,93,1.88,CN,2021-01-18 03:01:14
585,Riyadh,24.6877,46.7219,57.2,33,0,3.13,SA,2021-01-18 02:51:49
586,Fairbanks,64.8378,-147.7164,1.4,85,1,2.62,US,2021-01-18 02:53:31
587,Pangody,65.85,74.4859,-14.46,89,100,13.11,RU,2021-01-18 03:01:15
588,Mahina,-17.5065,-149.489,86.0,66,40,14.97,PF,2021-01-18 03:01:15
589,Novobirilyussy,56.9514,90.6661,17.53,92,100,13.53,RU,2021-01-18 03:01:15
590,Iquitos,-3.7481,-73.2472,77.0,94,0,1.92,PE,2021-01-18 02:51:27
591,Uige,-7.6087,15.0613,63.79,96,98,2.48,AO,2021-01-18 03:01:16
592,Banjar,-8.19,114.9675,82.4,83,40,3.44,ID,2021-01-18 03:01:16
593,Okhansk,57.7186,55.3877,-14.8,84,0,8.95,RU,2021-01-18 03:01:17
594,Tiverton,50.9,-3.4833,37.0,95,96,7.54,GB,2021-01-18 03:01:17
595,Mariental,-24.6333,17.9667,73.56,30,0,11.05,NA,2021-01-18 03:01:17
596,Adeje,28.1227,-16.726,60.8,63,20,10.36,ES,2021-01-18 02:57:25
597,Yamada,39.4667,141.95,32.77,83,99,7.0,JP,2021-01-18 03:01:18
598,Ziarat,30.3823,67.7282,31.32,69,0,1.23,PK,2021-01-18 03:01:18
599,Mopipi,-21.1833,24.8833,73.69,80,100,13.06,BW,2021-01-18 03:01:19
600,Aksu,41.1231,80.2644,14.34,82,0,2.55,CN,2021-01-18 03:01:19
601,Guilin,25.2819,110.2864,46.4,61,0,2.24,CN,2021-01-18 03:01:19
602,Kieta,-6.2167,155.6333,85.53,66,36,6.62,PG,2021-01-18 02:51:23
603,Cuauhtemoc,28.4167,-106.8667,49.78,41,0,5.26,MX,2021-01-18 02:56:34
604,Ferme-Neuve,46.7001,-75.4493,19.4,86,99,5.75,CA,2021-01-18 03:01:20
605,Timizart,36.8,4.2667,44.87,59,1,4.54,DZ,2021-01-18 03:01:20
606,Hervey Bay,-25.2986,152.8535,86.0,54,40,13.8,AU,2021-01-18 02:52:20
607,Kletskaya,49.3145,43.0584,9.0,88,100,10.98,RU,2021-01-18 03:01:21
608,Wamba,8.9333,8.6,72.34,22,38,3.91,NG,2021-01-18 03:01:21
609,Shetpe,44.1667,52.1167,36.81,81,0,17.18,KZ,2021-01-18 03:01:21
610,Serpa,37.9458,-7.5975,41.0,81,0,1.14,PT,2021-01-18 03:01:22
611,Cherskiy,68.75,161.3,-33.14,83,100,1.86,RU,2021-01-18 03:01:22
612,Acarau,-2.8856,-40.12,79.2,80,100,10.78,BR,2021-01-18 03:01:22
613,Carlsbad,33.1581,-117.3506,64.99,36,1,1.72,US,2021-01-18 03:00:57
614,Vershino-Shakhtaminskiy,51.3012,117.8868,-16.8,74,0,2.37,RU,2021-01-18 03:01:23
615,Rangpur,25.75,89.25,69.01,49,0,8.16,BD,2021-01-18 03:01:24
616,Santa Fe,-31.6333,-60.7,69.01,62,0,1.99,AR,2021-01-18 03:01:24
617,Ashland,40.8167,-82.2665,30.2,93,90,6.91,US,2021-01-18 03:01:24
618,San Bartolome De Tirajana,27.9248,-15.5733,59.0,77,20,8.05,ES,2021-01-18 03:01:25
619,Muros,42.7762,-9.0603,45.0,94,0,5.91,ES,2021-01-18 03:01:25
620,Teguise,29.0605,-13.564,57.2,82,0,6.91,ES,2021-01-18 03:01:26
